customer_id,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,churn,total_services
3315-IKYZQ,One year,No,Mailed check,50.8,1386.8,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,0,4
2810-FTLEM,Month-to-month,Yes,Electronic check,50.15,762.25,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,1,1
4747-LCAQL,Month-to-month,Yes,Mailed check,79.0,1902.0,Male,0,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,5
3411-WLRSQ,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,Female,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,1
0898-XCGTF,One year,Yes,Bank transfer (automatic),96.5,5673.7,Male,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0,2
8006-PYCSW,Month-to-month,No,Mailed check,20.1,39.8,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8249-THVEC,One year,No,Mailed check,19.4,997.75,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
8722-PRFDV,Two year,No,Credit card (automatic),77.55,5574.35,Female,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,0,4
2164-SOQXL,Month-to-month,No,Mailed check,20.05,406.05,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
4020-KIUDI,Month-to-month,No,Credit card (automatic),19.85,138.85,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
5850-BDWCY,Month-to-month,No,Mailed check,20.2,123.65,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2038-YSEZE,Month-to-month,No,Mailed check,67.45,1801.1,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,0,3
0827-ITJPH,Two year,Yes,Credit card (automatic),18.55,689.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8799-OXZMD,Month-to-month,Yes,Mailed check,29.75,790.7,Female,0,No,No,DSL,No,No,Yes,No,No,No,No,0,1
1925-TIBLE,Month-to-month,Yes,Electronic check,86.5,582.5,Female,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,1
1705-GUHPV,Two year,No,Mailed check,24.2,1618.2,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
4779-ZGICK,Two year,No,Mailed check,23.55,1173.35,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
0048-PIHNL,One year,No,Bank transfer (automatic),20.45,900.9,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
0818-OCPZO,Month-to-month,Yes,Electronic check,81.45,2122.05,Male,1,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,1
3967-KXAPS,Two year,No,Credit card (automatic),92.3,6719.9,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
1447-GIQMR,Month-to-month,Yes,Electronic check,69.15,69.15,Male,0,Yes,No,Fiber optic,No,No,No,No,No,No,No,1,0
3704-IEAXF,Two year,No,Credit card (automatic),53.65,3784.0,Female,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,0,4
6810-VCAEX,One year,No,Credit card (automatic),39.65,1798.65,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,No,No,0,3
0674-EYYZV,Month-to-month,Yes,Electronic check,54.65,54.65,Female,0,No,No,DSL,No,No,No,No,Yes,No,No,0,1
4480-MBMLB,One year,Yes,Bank transfer (automatic),104.8,3886.45,Female,0,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
1395-OFUWC,Month-to-month,No,Credit card (automatic),29.3,1224.05,Male,0,Yes,Yes,DSL,No,Yes,No,No,No,No,No,0,1
0822-QGCXA,Month-to-month,No,Electronic check,83.85,2310.2,Female,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
0872-NXJYS,Month-to-month,Yes,Electronic check,79.55,723.4,Female,0,No,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
2832-KJCRD,Month-to-month,Yes,Electronic check,103.65,3988.5,Female,0,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,0,4
3588-WSTTJ,Month-to-month,Yes,Electronic check,99.05,3554.6,Female,1,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,0,3
5090-EMGTC,Two year,Yes,Mailed check,100.05,6034.85,Female,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,0,4
2346-CZYIL,Two year,No,Credit card (automatic),20.35,531.6,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3798-EPWRR,Month-to-month,No,Electronic check,43.95,85.1,Female,1,No,No,DSL,No,No,No,No,No,No,No,0,0
6258-NGCNG,Month-to-month,No,Mailed check,23.5,173.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
4186-ZBUEW,One year,Yes,Mailed check,70.7,2511.95,Female,0,No,No,DSL,No,Yes,No,Yes,No,Yes,Yes,0,3
5274-XHAKY,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,Female,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,0,3
1442-BQPVU,Month-to-month,No,Electronic check,29.15,357.15,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,1
3978-YNKDD,Two year,No,Credit card (automatic),20.85,467.5,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
4940-KHCWD,Two year,No,Bank transfer (automatic),37.7,2288.7,Female,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,0,3
9412-ARGBX,Two year,Yes,Mailed check,95.5,4627.85,Female,0,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,No,1,4
1389-CXMLU,Month-to-month,No,Electronic check,91.05,289.1,Male,1,No,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,2
9589-ABEPT,Two year,Yes,Mailed check,92.45,6460.55,Male,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,0,3
9388-ZEYVT,One year,No,Electronic check,44.15,1931.3,Male,0,No,No,DSL,No,No,Yes,Yes,No,Yes,No,0,3
0305-SQECB,One year,Yes,Mailed check,36.05,402.6,Female,0,No,Yes,DSL,Yes,No,No,Yes,No,No,No,0,2
7605-SNLQG,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,Female,0,Yes,No,DSL,No,No,Yes,No,No,No,No,0,1
4670-TABXH,Two year,Yes,Credit card (automatic),109.75,7758.9,Male,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
5561-NWEVX,Month-to-month,No,Electronic check,79.2,172.85,Female,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,1
0064-SUDOG,Two year,No,Bank transfer (automatic),20.3,224.5,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
8561-NMTBD,One year,Yes,Credit card (automatic),112.35,7388.45,Female,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
5161-XEUVX,Two year,No,Mailed check,94.3,3460.95,Male,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,0,3
8292-FRFZQ,One year,No,Bank transfer (automatic),41.15,1700.9,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,No,No,0,3
8591-NXRCV,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,Female,0,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,0,4
7895-VONWT,Month-to-month,Yes,Electronic check,48.25,1293.8,Female,0,No,No,DSL,No,No,Yes,No,Yes,Yes,No,0,3
4526-RMTLL,Two year,Yes,Credit card (automatic),76.15,645.8,Male,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,0,4
6253-GNHWH,Two year,No,Mailed check,71.1,5224.95,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,4
4566-NECEV,Month-to-month,No,Electronic check,96.55,500.1,Male,0,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0,3
8080-POTJR,One year,Yes,Credit card (automatic),79.3,2427.1,Female,0,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,0,4
6906-MPARY,One year,Yes,Credit card (automatic),89.6,3488.15,Male,0,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,No,0,3
3662-FXJFO,Two year,Yes,Mailed check,20.5,1035.7,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8107-RZLNV,Two year,Yes,Bank transfer (automatic),106.3,7565.35,Male,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
0516-OOHAR,One year,No,Bank transfer (automatic),100.35,2799.0,Male,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,4
2027-CWDNU,Month-to-month,Yes,Electronic check,85.6,1601.5,Male,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,No,0,2
2737-WFVYW,Month-to-month,Yes,Electronic check,45.25,85.5,Female,0,No,No,DSL,No,No,No,No,Yes,Yes,No,1,2
9912-OMZDS,One year,Yes,Electronic check,106.15,6256.2,Female,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
3733-ZEECP,Month-to-month,Yes,Electronic check,51.1,1232.9,Male,0,Yes,Yes,DSL,No,No,No,Yes,No,No,No,0,1
7878-RTCZG,Month-to-month,No,Mailed check,19.9,19.9,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2452-MRMZF,Two year,Yes,Credit card (automatic),25.7,1937.4,Female,1,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
2272-QAGFO,Month-to-month,Yes,Electronic check,74.3,1096.25,Female,1,No,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
7103-IPXPJ,One year,No,Electronic check,99.4,5059.75,Male,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,0,3
4342-HFXWS,One year,No,Bank transfer (automatic),69.7,3023.65,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,0,4
3545-CNWRG,Month-to-month,Yes,Electronic check,98.35,4889.2,Female,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0,3
1785-BPHTP,Month-to-month,No,Electronic check,85.45,2289.9,Male,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,0,2
4989-LIXVT,Month-to-month,Yes,Electronic check,95.9,6503.2,Male,1,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0,3
7315-WYOAW,Month-to-month,No,Electronic check,100.75,1313.25,Male,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,0,3
1173-XZPYF,Month-to-month,Yes,Electronic check,89.2,990.3,Female,0,No,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,0,2
9850-OWRHQ,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Female,0,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
3768-NLUBH,Month-to-month,No,Electronic check,100.6,5746.15,Male,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
8676-TRMJS,Month-to-month,No,Mailed check,75.0,209.1,Male,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
2509-TFPJU,Two year,No,Credit card (automatic),25.75,1864.2,Male,0,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
9530-GRMJG,Two year,Yes,Electronic check,84.1,5979.7,Male,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
6898-RBTLU,Two year,No,Bank transfer (automatic),79.3,3902.45,Female,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,0,4
5481-NTDOH,One year,Yes,Credit card (automatic),107.05,7142.5,Female,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,0,4
2068-WWXQZ,Two year,No,Bank transfer (automatic),20.05,902.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
7359-SSBJK,Two year,Yes,Credit card (automatic),70.2,4481.0,Female,1,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,1,4
2061-VVFST,Month-to-month,No,Bank transfer (automatic),19.5,805.2,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
0685-MLYYM,Month-to-month,No,Electronic check,70.75,154.85,Female,1,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
0749-IRGQE,Month-to-month,No,Electronic check,45.3,528.45,Female,1,Yes,No,DSL,No,No,No,No,Yes,Yes,No,0,2
2380-DAMQP,Two year,No,Electronic check,115.15,8349.7,Female,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
2256-YLYLP,Two year,Yes,Bank transfer (automatic),72.95,4953.25,Male,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,0,4
1272-ILHFG,One year,No,Mailed check,19.65,332.65,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
0164-XAIRP,Two year,Yes,Bank transfer (automatic),19.55,470.2,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
5666-CYCYZ,Month-to-month,Yes,Electronic check,89.55,2259.35,Female,0,No,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,0,2
4011-ARPHK,Month-to-month,No,Mailed check,50.35,1411.35,Male,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
8182-PNAGI,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,1,1
6365-HITVU,Two year,No,Credit card (automatic),87.25,6328.7,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,6
7558-IMLMT,Two year,Yes,Mailed check,20.8,1411.9,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
9488-FYQAU,Two year,Yes,Bank transfer (automatic),109.25,6841.4,Female,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
3590-TCXTB,Month-to-month,No,Mailed check,20.35,20.35,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
6994-KERXL,Month-to-month,Yes,Electronic check,55.9,238.5,Male,0,No,No,DSL,No,No,No,No,No,Yes,No,0,1
7957-RYHQD,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Female,1,No,No,Fiber optic,Yes,Yes,No,No,No,No,No,1,2
2180-DXNEG,Month-to-month,Yes,Electronic check,96.0,1062.1,Female,0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,No,1,3
1960-UOTYM,Two year,No,Electronic check,79.2,4016.3,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,0,5
2740-JFBOK,Month-to-month,Yes,Electronic check,24.0,226.55,Male,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
6500-JVEGC,One year,No,Bank transfer (automatic),101.35,7110.75,Male,0,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,0,4
5515-AKOAJ,Month-to-month,Yes,Electronic check,100.1,5440.9,Female,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,3
8976-OQHGT,Month-to-month,No,Mailed check,56.5,235.1,Female,0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,1,2
5245-VDBUR,One year,No,Mailed check,35.45,1958.95,Female,0,Yes,No,DSL,Yes,No,Yes,No,No,No,No,0,2
6230-BSUXY,Month-to-month,Yes,Electronic check,85.0,85.0,Female,1,No,No,Fiber optic,No,No,Yes,No,No,Yes,No,1,2
8469-SNFFH,One year,No,Bank transfer (automatic),79.4,5528.9,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0,5
2144-ESWKO,One year,Yes,Credit card (automatic),35.2,1463.7,Male,0,No,No,DSL,Yes,No,Yes,No,No,No,No,0,2
1241-FPMOF,Two year,No,Mailed check,19.65,1025.05,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
9928-BZVLZ,Two year,No,Mailed check,49.85,552.1,Female,0,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,0,4
4114-QMKVN,One year,No,Bank transfer (automatic),68.75,3815.4,Female,0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,0,3
9003-CPATH,Month-to-month,No,Electronic check,79.9,3313.4,Male,0,No,No,Fiber optic,No,No,Yes,No,No,No,Yes,0,1
1754-GKYPY,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,Male,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,0,2
5294-CDGWY,One year,No,Electronic check,59.3,3014.65,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,1,5
7956-XQWGU,Month-to-month,Yes,Credit card (automatic),19.4,460.25,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1591-MQJTP,One year,Yes,Bank transfer (automatic),93.65,4839.15,Male,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,0,3
5295-PCJOO,Month-to-month,Yes,Electronic check,49.4,184.4,Male,0,No,Yes,DSL,Yes,No,No,No,No,No,No,1,1
2369-FEVNO,Month-to-month,Yes,Mailed check,19.9,19.9,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
9863-JZAIC,Month-to-month,No,Mailed check,55.0,2010.55,Male,0,No,No,DSL,No,No,No,No,Yes,No,No,1,1
7471-MQPOS,One year,Yes,Bank transfer (automatic),72.9,5139.65,Male,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,0,4
7660-HDPJV,Month-to-month,Yes,Electronic check,69.2,69.2,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
5115-SQAAU,Two year,Yes,Bank transfer (automatic),25.6,1673.4,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
9845-QOMAD,One year,No,Mailed check,19.75,309.35,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7672-VFMXZ,Month-to-month,No,Electronic check,55.7,3171.6,Male,0,Yes,No,DSL,Yes,No,No,Yes,No,No,No,0,2
9739-JLPQJ,Two year,No,Credit card (automatic),117.5,8670.1,Female,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
9916-AYHTC,Two year,No,Credit card (automatic),19.85,916.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3855-ONCAR,Month-to-month,Yes,Mailed check,78.9,299.75,Female,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,0,1
1488-SYSFC,Month-to-month,Yes,Electronic check,20.65,702.05,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7931-PXHFC,One year,Yes,Mailed check,62.3,2354.8,Male,0,No,No,DSL,No,No,Yes,Yes,No,Yes,No,1,3
3990-QYKBE,Month-to-month,Yes,Electronic check,92.5,3473.4,Male,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
0970-QXPXW,Month-to-month,No,Mailed check,19.65,19.65,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3259-KNMRR,Two year,Yes,Bank transfer (automatic),79.75,4438.2,Male,1,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,0,4
6120-RJKLU,Two year,Yes,Credit card (automatic),79.95,4819.75,Female,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,5
9572-WUKSB,Month-to-month,Yes,Electronic check,29.9,92.25,Male,0,Yes,No,DSL,No,No,No,Yes,No,No,No,0,1
5893-KCLGT,Two year,Yes,Mailed check,19.75,1567.0,Female,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
0076-LVEPS,Month-to-month,Yes,Mailed check,45.0,1242.45,Male,0,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0,4
3640-JQGJG,Month-to-month,No,Bank transfer (automatic),44.8,559.2,Male,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,0
4919-MOAVT,Month-to-month,No,Electronic check,69.65,220.1,Male,0,No,Yes,Fiber optic,No,No,No,No,No,No,No,1,0
1596-OQSPS,Month-to-month,No,Electronic check,51.1,531.15,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,1
9867-XOBQA,Two year,No,Mailed check,53.15,1183.2,Female,0,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,0,5
9546-KDTRB,Month-to-month,No,Bank transfer (automatic),24.7,465.85,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
3090-HAWSU,Two year,Yes,Credit card (automatic),111.6,6876.05,Male,0,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,5
9820-RMCQV,Month-to-month,No,Credit card (automatic),48.55,501.0,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,1,1
3174-RKMOW,Month-to-month,Yes,Electronic check,109.95,3782.4,Male,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
1760-CAZHT,Month-to-month,No,Mailed check,20.8,460.2,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7839-QRKXN,Month-to-month,Yes,Mailed check,20.2,20.2,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,1,0
8441-SHIPE,Two year,Yes,Bank transfer (automatic),25.6,1790.35,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
5204-QZXPU,Month-to-month,Yes,Electronic check,39.65,733.35,Male,0,No,No,DSL,No,No,Yes,No,Yes,No,No,1,2
4597-ELFTS,One year,No,Electronic check,24.9,1334.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,Yes,1,0
1320-GVNHT,Two year,Yes,Credit card (automatic),108.4,7767.25,Male,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,5
1047-RNXZV,Two year,No,Mailed check,19.55,876.15,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3541-ZNUHK,Month-to-month,Yes,Electronic check,85.1,4600.95,Female,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,0,2
8450-JOVAH,Month-to-month,No,Mailed check,56.7,113.55,Male,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,1,1
8725-JEDFD,Month-to-month,Yes,Mailed check,69.05,1793.25,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
7562-UXTPG,Month-to-month,Yes,Mailed check,70.15,886.7,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
8071-SBTRN,Two year,Yes,Mailed check,111.15,7737.55,Female,0,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,5
1113-IUJYX,One year,No,Mailed check,105.95,1348.9,Female,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,1,5
6668-CNMFP,One year,Yes,Bank transfer (automatic),89.35,1686.85,Female,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,0,2
5626-MGTUK,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,Female,0,No,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,0,2
5681-LLOEI,One year,Yes,Credit card (automatic),91.25,4013.8,Male,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,0,3
8212-DJRCH,Month-to-month,Yes,Mailed check,90.35,434.5,Male,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,0,3
4323-OHFOW,One year,Yes,Bank transfer (automatic),105.55,7195.35,Female,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,0,4
4933-BSAIP,Two year,No,Mailed check,19.1,780.1,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
2030-BTZRO,Two year,Yes,Credit card (automatic),20.4,107.6,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
1116-DXXDF,Two year,Yes,Electronic check,100.45,3801.7,Male,0,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,0,4
9274-CNFMO,Month-to-month,No,Electronic check,74.95,308.7,Male,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
7758-XKCBS,Month-to-month,Yes,Electronic check,29.7,438.25,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,1,1
8992-JQYUN,Month-to-month,Yes,Electronic check,50.35,50.35,Male,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,No,1,3
6563-VNPMN,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,Female,1,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,0,3
0617-AQNWT,Two year,No,Electronic check,47.85,3147.5,Female,0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,1,4
2267-WTPYD,Month-to-month,No,Credit card (automatic),94.0,5438.95,Female,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0,3
0270-THENM,Two year,No,Bank transfer (automatic),69.85,5102.35,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,4
2446-PLQVO,Month-to-month,Yes,Electronic check,70.3,70.3,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
4707-MAXGU,Two year,No,Credit card (automatic),25.85,1872.2,Male,0,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
2710-WYVXG,Two year,No,Mailed check,71.1,213.35,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,Yes,No,0,4
3005-NFMTA,Month-to-month,Yes,Electronic check,98.8,5617.75,Male,1,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,3
6300-BWMJX,Month-to-month,No,Electronic check,93.35,5386.5,Female,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,0,3
8784-CGILN,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Female,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,3
5389-FFVKB,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Male,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
7009-LGECI,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
8444-WRIDW,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Female,1,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,1
5022-KVDQT,Month-to-month,Yes,Electronic check,81.3,2272.8,Male,0,No,No,Fiber optic,No,No,Yes,No,No,No,Yes,0,1
7976-CICYS,Month-to-month,Yes,Credit card (automatic),20.7,83.75,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1036-GUDCL,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,Male,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,5
2005-DWQZJ,Two year,No,Mailed check,19.05,201.7,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
8148-WOCMK,Two year,No,Credit card (automatic),19.6,125.0,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7815-PDTHL,Two year,Yes,Mailed check,20.2,684.4,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
9451-LPGOO,Month-to-month,Yes,Electronic check,86.8,620.35,Male,0,No,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,1
